"","year","period","county_fips","county","footnotes","employment","labor_force","unemployment","unemployment_rate","MI_unemployment_rate","MI_employment_population_ratio","MI_labor_force_participation_rate","AGE16PLUS_TOT","period_date","period_txt","LFPR","EPOP"
"242",2025,"Aug-25","151","Sanilac","T Data were subject to revision on May 19, 2026.",18059,19258,1199,6.2,4.9,58.2,61.2,33216.8486209168,2025-08-01,"Aug-25",57.9766016330433,54.3669876877728
"243",2025,"Aug-25","153","Schoolcraft","T Data were subject to revision on May 19, 2026.",3408,3643,235,6.5,4.9,58.2,61.2,6996.28541879512,2025-08-01,"Aug-25",52.0704885797439,48.7115632939246
"244",2025,"Aug-25","155","Shiawassee","T Data were subject to revision on May 19, 2026.",32468,34282,1814,5.3,4.9,58.2,61.2,55964.4444129956,2025-08-01,"Aug-25",61.2567503520848,58.0154066399711
"245",2025,"Aug-25","147","St. Clair","T Data were subject to revision on May 19, 2026.",73184,76530,3346,4.4,4.9,58.2,61.2,133244.914119092,2025-08-01,"Aug-25",57.4355880717508,54.9244228073045
"246",2025,"Aug-25","157","Tuscola","T Data were subject to revision on May 19, 2026.",23434,25055,1621,6.5,4.9,58.2,61.2,43855.3241824301,2025-08-01,"Aug-25",57.1310336135604,53.4347891319167
"247",2025,"Aug-25","161","Washtenaw","T Data were subject to revision on May 19, 2026.",197759,206997,9238,4.5,4.9,58.2,61.2,315977.336718501,2025-08-01,"Aug-25",65.5100780801916,62.586450678322
"248",2025,"Aug-25","163","Wayne","T Data were subject to revision on May 19, 2026.",767398,814253,46855,5.8,4.9,58.2,61.2,1402367.8101151,2025-08-01,"Aug-25",58.0627274903843,54.7215926139245
"249",2025,"Aug-25","165","Wexford","T Data were subject to revision on May 19, 2026.",14752,15597,845,5.4,4.9,58.2,61.2,28019.0239439341,2025-08-01,"Aug-25",55.6657506386001,52.6499425159087
"250",2025,"Sep-25","077","Kalamazoo","T Data were subject to revision on May 19, 2026.",134603,140467,5864,4.2,4.6,58.3,61.1,217563.716282874,2025-09-01,"Sep-25",64.5636149261977,61.8683125567641
"251",2025,"Sep-25","021","Berrien","T Data were subject to revision on May 19, 2026.",73643,77122,3479,4.5,4.6,58.3,61.1,125145.652937761,2025-09-01,"Sep-25",61.6257921786187,58.8458314541897
"252",2025,"Sep-25","023","Branch","T Data were subject to revision on May 19, 2026.",22024,22906,882,3.9,4.6,58.3,61.1,37079.9422650956,2025-09-01,"Sep-25",61.7746377171738,59.395993236839
"253",2025,"Sep-25","025","Calhoun","T Data were subject to revision on May 19, 2026.",61511,64732,3221,5,4.6,58.3,61.1,107788.047221488,2025-09-01,"Sep-25",60.0548963160876,57.0666243480638
"254",2025,"Sep-25","027","Cass","T Data were subject to revision on May 19, 2026.",23365,24411,1046,4.3,4.6,58.3,61.1,42901.2912052566,2025-09-01,"Sep-25",56.9003853128994,54.4622302583218
"255",2025,"Sep-25","149","St. Joseph","T Data were subject to revision on May 19, 2026.",27436,28696,1260,4.4,4.6,58.3,61.1,48621.5608396464,2025-09-01,"Sep-25",59.0190843412848,56.4276414130015
"256",2025,"Sep-25","159","Van Buren","T Data were subject to revision on May 19, 2026.",35513,37135,1622,4.4,4.6,58.3,61.1,61367.9438765037,2025-09-01,"Sep-25",60.5120485619172,57.8689748371985
"257",2025,"Sep-25","001","Alcona","T Data were subject to revision on May 19, 2026.",3341,3589,248,6.9,4.6,58.3,61.1,9513.97316242766,2025-09-01,"Sep-25",37.7234614679552,35.1167692294339
"258",2025,"Sep-25","003","Alger","T Data were subject to revision on May 19, 2026.",3437,3631,194,5.3,4.6,58.3,61.1,7603.03264418721,2025-09-01,"Sep-25",47.7572591086536,45.2056457054372
"259",2025,"Sep-25","005","Allegan","T Data were subject to revision on May 19, 2026.",63089,65545,2456,3.7,4.6,58.3,61.1,99362.2332487227,2025-09-01,"Sep-25",65.965707348715,63.4939432591819
"260",2025,"Sep-25","007","Alpena","T Data were subject to revision on May 19, 2026.",13316,13922,606,4.4,4.6,58.3,61.1,24260.3706866618,2025-09-01,"Sep-25",57.385767842592,54.8878670156554
"261",2025,"Sep-25","009","Antrim","T Data were subject to revision on May 19, 2026.",10637,11125,488,4.4,4.6,58.3,61.1,21387.2132663122,2025-09-01,"Sep-25",52.0170620710244,49.7353248763583
"262",2025,"Sep-25","011","Arenac","T Data were subject to revision on May 19, 2026.",6438,6828,390,5.7,4.6,58.3,61.1,12719.1760960382,2025-09-01,"Sep-25",53.6827224377121,50.616486094609
"263",2025,"Sep-25","013","Baraga","T Data were subject to revision on May 19, 2026.",3077,3248,171,5.3,4.6,58.3,61.1,6948.30186235797,2025-09-01,"Sep-25",46.7452345096844,44.2842015351905
"264",2025,"Sep-25","015","Barry","T Data were subject to revision on May 19, 2026.",29801,31098,1297,4.2,4.6,58.3,61.1,52775.2600873461,2025-09-01,"Sep-25",58.9253372669903,56.4677463468254
"265",2025,"Sep-25","017","Bay","T Data were subject to revision on May 19, 2026.",47573,50103,2530,5,4.6,58.3,61.1,85640.3236521175,2025-09-01,"Sep-25",58.50398254393,55.5497667118213
"266",2025,"Sep-25","019","Benzie","T Data were subject to revision on May 19, 2026.",8757,9140,383,4.2,4.6,58.3,61.1,16018.2807495241,2025-09-01,"Sep-25",57.0598064980947,54.6687883483387
"267",2025,"Sep-25","029","Charlevoix","T Data were subject to revision on May 19, 2026.",13269,13804,535,3.9,4.6,58.3,61.1,22355.024640043,2025-09-01,"Sep-25",61.7489813689305,59.355783380494
"268",2025,"Sep-25","031","Cheboygan","T Data were subject to revision on May 19, 2026.",11241,11742,501,4.3,4.6,58.3,61.1,22836.7274639659,2025-09-01,"Sep-25",51.4171744551741,49.2233399804644
"269",2025,"Sep-25","033","Chippewa","T Data were subject to revision on May 19, 2026.",16857,17684,827,4.7,4.6,58.3,61.1,30564.8542856536,2025-09-01,"Sep-25",57.8573018367062,55.1515797931099
"270",2025,"Sep-25","035","Clare","T Data were subject to revision on May 19, 2026.",11565,12310,745,6.1,4.6,58.3,61.1,26343.125643028,2025-09-01,"Sep-25",46.7294586330077,43.9013963518061
"271",2025,"Sep-25","037","Clinton","T Data were subject to revision on May 19, 2026.",41301,42851,1550,3.6,4.6,58.3,61.1,66020.3304860767,2025-09-01,"Sep-25",64.9057641555385,62.5580025060767
"272",2025,"Sep-25","039","Crawford","T Data were subject to revision on May 19, 2026.",5455,5757,302,5.2,4.6,58.3,61.1,11693.8280735992,2025-09-01,"Sep-25",49.2310983517658,46.6485394318017
"273",2025,"Sep-25","041","Delta","T Data were subject to revision on May 19, 2026.",16086,16872,786,4.7,4.6,58.3,61.1,30904.5165487844,2025-09-01,"Sep-25",54.5939619322848,52.0506443600482
"274",2025,"Sep-25","043","Dickinson","T Data were subject to revision on May 19, 2026.",12148,12641,493,3.9,4.6,58.3,61.1,21667.1957503534,2025-09-01,"Sep-25",58.3416522638554,56.0663232102931
"275",2025,"Sep-25","045","Eaton","T Data were subject to revision on May 19, 2026.",55699,58014,2315,4,4.6,58.3,61.1,90165.8493126685,2025-09-01,"Sep-25",64.3414335274818,61.7739426008758
"276",2025,"Sep-25","047","Emmet","T Data were subject to revision on May 19, 2026.",17379,18114,735,4.1,4.6,58.3,61.1,28934.3248212282,2025-09-01,"Sep-25",62.603845473907,60.0636099420907
"277",2025,"Sep-25","049","Genesee","T Data were subject to revision on May 19, 2026.",178896,189593,10697,5.6,4.6,58.3,61.1,325352.035476268,2025-09-01,"Sep-25",58.2731869872778,54.9853636963181
"278",2025,"Sep-25","051","Gladwin","T Data were subject to revision on May 19, 2026.",9943,10524,581,5.5,4.6,58.3,61.1,21850.3301690509,2025-09-01,"Sep-25",48.1640319325991,45.5050332103604
"279",2025,"Sep-25","053","Gogebic","T Data were subject to revision on May 19, 2026.",5445,5750,305,5.3,4.6,58.3,61.1,12241.0063011306,2025-09-01,"Sep-25",46.9732623164234,44.4816370979001
"280",2025,"Sep-25","055","Grand Traverse","T Data were subject to revision on May 19, 2026.",52389,54214,1825,3.4,4.6,58.3,61.1,81253.675415323,2025-09-01,"Sep-25",66.7219048527818,64.4758526087798
"281",2025,"Sep-25","057","Gratiot","T Data were subject to revision on May 19, 2026.",16986,17778,792,4.5,4.6,58.3,61.1,34442.332633748,2025-09-01,"Sep-25",51.616713040453,49.3172172181986
"282",2025,"Sep-25","059","Hillsdale","T Data were subject to revision on May 19, 2026.",20677,21602,925,4.3,4.6,58.3,61.1,37069.6633065243,2025-09-01,"Sep-25",58.2740658348467,55.7787639694068
"283",2025,"Sep-25","061","Houghton","T Data were subject to revision on May 19, 2026.",17325,18110,785,4.3,4.6,58.3,61.1,31823.8241276505,2025-09-01,"Sep-25",56.9070515452758,54.4403461083326
"284",2025,"Sep-25","063","Huron","T Data were subject to revision on May 19, 2026.",13832,14491,659,4.5,4.6,58.3,61.1,25706.6086111147,2025-09-01,"Sep-25",56.3707185930958,53.80717545923
"285",2025,"Sep-25","065","Ingham","T Data were subject to revision on May 19, 2026.",148290,155017,6727,4.3,4.6,58.3,61.1,242661.803145303,2025-09-01,"Sep-25",63.881912188371,61.1097412439509
"286",2025,"Sep-25","067","Ionia","T Data were subject to revision on May 19, 2026.",30979,32266,1287,4,4.6,58.3,61.1,54583.913228963,2025-09-01,"Sep-25",59.1126544274205,56.754816881766
"287",2025,"Sep-25","069","Iosco","T Data were subject to revision on May 19, 2026.",9273,9870,597,6,4.6,58.3,61.1,21663.7433789241,2025-09-01,"Sep-25",45.5599931524401,42.804236727718
"288",2025,"Sep-25","071","Iron","T Data were subject to revision on May 19, 2026.",4107,4367,260,6,4.6,58.3,61.1,10029.1297042219,2025-09-01,"Sep-25",43.543160062649,40.9507117877947
"289",2025,"Sep-25","073","Isabella","T Data were subject to revision on May 19, 2026.",30217,31676,1459,4.6,4.6,58.3,61.1,54984.1238734133,2025-09-01,"Sep-25",57.6093566079653,54.955863386251
"290",2025,"Sep-25","075","Jackson","T Data were subject to revision on May 19, 2026.",70708,74130,3422,4.6,4.6,58.3,61.1,131848.175534731,2025-09-01,"Sep-25",56.2237586522181,53.6283492078921
"291",2025,"Sep-25","079","Kalkaska","T Data were subject to revision on May 19, 2026.",8542,8946,404,4.5,4.6,58.3,61.1,15657.5539704809,2025-09-01,"Sep-25",57.1353610970517,54.5551368758122
"292",2025,"Sep-25","081","Kent","T Data were subject to revision on May 19, 2026.",350662,364924,14262,3.9,4.6,58.3,61.1,540746.017937381,2025-09-01,"Sep-25",67.48528660312,64.847819192005
"293",2025,"Sep-25","083","Keweenaw","T Data were subject to revision on May 19, 2026.",918,963,45,4.7,4.6,58.3,61.1,1901.13609537155,2025-09-01,"Sep-25",50.6539222701884,48.2869165566282
"294",2025,"Sep-25","085","Lake","T Data were subject to revision on May 19, 2026.",4362,4649,287,6.2,4.6,58.3,61.1,11631.4547477628,2025-09-01,"Sep-25",39.9692050634868,37.5017579021143
"295",2025,"Sep-25","087","Lapeer","T Data were subject to revision on May 19, 2026.",40521,42339,1818,4.3,4.6,58.3,61.1,74478.4318579532,2025-09-01,"Sep-25",56.8473300844328,54.4063549529111
"296",2025,"Sep-25","089","Leelanau","T Data were subject to revision on May 19, 2026.",10724,11129,405,3.6,4.6,58.3,61.1,20116.7071521646,2025-09-01,"Sep-25",55.3221753233233,53.3089233684356
"297",2025,"Sep-25","091","Lenawee","T Data were subject to revision on May 19, 2026.",46968,49118,2150,4.4,4.6,58.3,61.1,80476.7553220196,2025-09-01,"Sep-25",61.0337727999337,58.3621939180603
"298",2025,"Sep-25","093","Livingston","T Data were subject to revision on May 19, 2026.",97103,100669,3566,3.5,4.6,58.3,61.1,164710.993284626,2025-09-01,"Sep-25",61.1185677364235,58.9535634893555
"299",2025,"Sep-25","095","Luce","T Data were subject to revision on May 19, 2026.",2150,2277,127,5.6,4.6,58.3,61.1,5487.99017109136,2025-09-01,"Sep-25",41.4905990902529,39.1764550039718
"300",2025,"Sep-25","097","Mackinac","T Data were subject to revision on May 19, 2026.",5691,5883,192,3.3,4.6,58.3,61.1,9742.803078286,2025-09-01,"Sep-25",60.3830330216934,58.4123475992618
"301",2025,"Sep-25","099","Macomb","T Data were subject to revision on May 19, 2026.",424814,445938,21124,4.7,4.6,58.3,61.1,730564.680492888,2025-09-01,"Sep-25",61.0401805489886,58.1487185656706
"302",2025,"Sep-25","101","Manistee","T Data were subject to revision on May 19, 2026.",10697,11279,582,5.2,4.6,58.3,61.1,22128.9048355235,2025-09-01,"Sep-25",50.9695354733229,48.3394911745842
"303",2025,"Sep-25","103","Marquette","T Data were subject to revision on May 19, 2026.",32665,34105,1440,4.2,4.6,58.3,61.1,58391.1918870008,2025-09-01,"Sep-25",58.4077818894334,55.9416565142455
"304",2025,"Sep-25","105","Mason","T Data were subject to revision on May 19, 2026.",12383,13041,658,5,4.6,58.3,61.1,24565.9264061609,2025-09-01,"Sep-25",53.0857244477026,50.407217685446
"305",2025,"Sep-25","107","Mecosta","T Data were subject to revision on May 19, 2026.",17002,17994,992,5.5,4.6,58.3,61.1,35492.8986185694,2025-09-01,"Sep-25",50.6974654095617,47.90254011856
"306",2025,"Sep-25","109","Menominee","T Data were subject to revision on May 19, 2026.",10795,11223,428,3.8,4.6,58.3,61.1,19747.6277157658,2025-09-01,"Sep-25",56.8321428859019,54.6647939457642
"307",2025,"Sep-25","111","Midland","T Data were subject to revision on May 19, 2026.",40376,42142,1766,4.2,4.6,58.3,61.1,69194.8794238111,2025-09-01,"Sep-25",60.9033505816013,58.3511386047823
"308",2025,"Sep-25","113","Missaukee","T Data were subject to revision on May 19, 2026.",6926,7227,301,4.2,4.6,58.3,61.1,12434.1501538738,2025-09-01,"Sep-25",58.1221869654557,55.7014344711147
"309",2025,"Sep-25","115","Monroe","T Data were subject to revision on May 19, 2026.",74030,77612,3582,4.6,4.6,58.3,61.1,128744.83938276,2025-09-01,"Sep-25",60.2835813630236,57.5013339213606
"310",2025,"Sep-25","117","Montcalm","T Data were subject to revision on May 19, 2026.",30556,31911,1355,4.2,4.6,58.3,61.1,57653.4212171936,2025-09-01,"Sep-25",55.3497074870613,52.9994566755867
"311",2025,"Sep-25","119","Montmorency","T Data were subject to revision on May 19, 2026.",3629,3845,216,5.6,4.6,58.3,61.1,8699.85995413171,2025-09-01,"Sep-25",44.1961137336923,41.7133151468321
"312",2025,"Sep-25","121","Muskegon","T Data were subject to revision on May 19, 2026.",80820,85320,4500,5.3,4.6,58.3,61.1,144288.150134987,2025-09-01,"Sep-25",59.1316749990763,56.0129157691672
"313",2025,"Sep-25","123","Newaygo","T Data were subject to revision on May 19, 2026.",22049,23141,1092,4.7,4.6,58.3,61.1,42359.0307469636,2025-09-01,"Sep-25",54.6306173487192,52.0526546787914
"314",2025,"Sep-25","125","Oakland","T Data were subject to revision on May 19, 2026.",655165,681928,26763,3.9,4.6,58.3,61.1,1077457.57106147,2025-09-01,"Sep-25",63.2904736404787,60.8065707269158
"315",2025,"Sep-25","127","Oceana","T Data were subject to revision on May 19, 2026.",11839,12482,643,5.2,4.6,58.3,61.1,22396.2254304129,2025-09-01,"Sep-25",55.7326056517098,52.8615861489018
"316",2025,"Sep-25","129","Ogemaw","T Data were subject to revision on May 19, 2026.",7356,7860,504,6.4,4.6,58.3,61.1,17898.2118875066,2025-09-01,"Sep-25",43.9150013945609,41.0990776410165
"317",2025,"Sep-25","131","Ontonagon","T Data were subject to revision on May 19, 2026.",2316,2460,144,5.9,4.6,58.3,61.1,5241.0229303522,2025-09-01,"Sep-25",46.9374019669608,44.1898467298704
"318",2025,"Sep-25","133","Osceola","T Data were subject to revision on May 19, 2026.",9699,10272,573,5.6,4.6,58.3,61.1,19215.2211779121,2025-09-01,"Sep-25",53.4576204192105,50.4756094670875
"319",2025,"Sep-25","135","Oscoda","T Data were subject to revision on May 19, 2026.",2383,2584,201,7.8,4.6,58.3,61.1,7231.10227808414,2025-09-01,"Sep-25",35.7345242900453,32.9548650863692
"320",2025,"Sep-25","137","Otsego","T Data were subject to revision on May 19, 2026.",11935,12504,569,4.6,4.6,58.3,61.1,21652.5235113958,2025-09-01,"Sep-25",57.7484651773688,55.1205959606443
"321",2025,"Sep-25","139","Ottawa","T Data were subject to revision on May 19, 2026.",158854,164871,6017,3.6,4.6,58.3,61.1,249722.882142879,2025-09-01,"Sep-25",66.0215830384614,63.6121122088891
"322",2025,"Sep-25","141","Presque Isle","T Data were subject to revision on May 19, 2026.",4553,4863,310,6.4,4.6,58.3,61.1,11536.4002009785,2025-09-01,"Sep-25",42.1535306965818,39.4663839731723
"323",2025,"Sep-25","143","Roscommon","T Data were subject to revision on May 19, 2026.",8628,9218,590,6.4,4.6,58.3,61.1,21229.2010991362,2025-09-01,"Sep-25",43.4213230962096,40.6421323143954
"324",2025,"Sep-25","145","Saginaw","T Data were subject to revision on May 19, 2026.",81607,86372,4765,5.5,4.6,58.3,61.1,152909.535404227,2025-09-01,"Sep-25",56.4856859787519,53.3694643596073
"325",2025,"Sep-25","151","Sanilac","T Data were subject to revision on May 19, 2026.",17954,18928,974,5.1,4.6,58.3,61.1,33216.8486209168,2025-09-01,"Sep-25",56.9831299049872,54.0508830470277
"326",2025,"Sep-25","153","Schoolcraft","T Data were subject to revision on May 19, 2026.",3392,3579,187,5.2,4.6,58.3,61.1,6996.28541879512,2025-09-01,"Sep-25",51.155717438074,48.4828705085071
"327",2025,"Sep-25","155","Shiawassee","T Data were subject to revision on May 19, 2026.",32909,34476,1567,4.5,4.6,58.3,61.1,55964.4444129956,2025-09-01,"Sep-25",61.6033990180992,58.8034069580759
"328",2025,"Sep-25","147","St. Clair","T Data were subject to revision on May 19, 2026.",72871,76281,3410,4.5,4.6,58.3,61.1,133244.914119092,2025-09-01,"Sep-25",57.2487141474092,54.6895170309232
"329",2025,"Sep-25","157","Tuscola","T Data were subject to revision on May 19, 2026.",23622,24951,1329,5.3,4.6,58.3,61.1,43855.3241824301,2025-09-01,"Sep-25",56.8938902291736,53.8634714036928
"330",2025,"Sep-25","161","Washtenaw","T Data were subject to revision on May 19, 2026.",199357,207243,7886,3.8,4.6,58.3,61.1,315977.336718501,2025-09-01,"Sep-25",65.587931765065,63.0921831516049
"331",2025,"Sep-25","163","Wayne","T Data were subject to revision on May 19, 2026.",766588,814888,48300,5.9,4.6,58.3,61.1,1402367.8101151,2025-09-01,"Sep-25",58.1080080505497,54.6638331592253
"332",2025,"Sep-25","165","Wexford","T Data were subject to revision on May 19, 2026.",14635,15380,745,4.8,4.6,58.3,61.1,28019.0239439341,2025-09-01,"Sep-25",54.8912768366782,52.2323690835361
"333",2025,"Oct-25","077","Kalamazoo","X Data unavailable due to the 2025 lapse in appropriations.",133965,139760,5795,4.15,4.7,58,60.9,217563.716282874,2025-10-01,"Oct-25e",64.2386526521203,61.5750651298032
"334",2025,"Oct-25","021","Berrien","X Data unavailable due to the 2025 lapse in appropriations.",72716.5,76170.5,3454,4.55,4.7,58,60.9,125145.652937761,2025-10-01,"Oct-25e",60.8654781144352,58.1054941126595
"335",2025,"Oct-25","023","Branch","X Data unavailable due to the 2025 lapse in appropriations.",21896.5,22779.5,883,3.9,4.7,58,60.9,37079.9422650956,2025-10-01,"Oct-25e",61.4334829249262,59.0521415687634
"336",2025,"Oct-25","025","Calhoun","X Data unavailable due to the 2025 lapse in appropriations.",60846,64029.5,3183.5,5,4.7,58,60.9,107788.047221488,2025-10-01,"Oct-25e",59.4031542926363,56.449672824085
"337",2025,"Oct-25","027","Cass","X Data unavailable due to the 2025 lapse in appropriations.",23081,24126,1045,4.35,4.7,58,60.9,42901.2912052566,2025-10-01,"Oct-25e",56.2360696431531,53.8002455207501
"338",2025,"Oct-25","149","St. Joseph","X Data unavailable due to the 2025 lapse in appropriations.",27137,28373,1236,4.35,4.7,58,60.9,48621.5608396464,2025-10-01,"Oct-25e",58.3547700033201,55.8126878927184
"339",2025,"Oct-25","159","Van Buren","X Data unavailable due to the 2025 lapse in appropriations.",34950.5,36604,1653.5,4.55,4.7,58,60.9,61367.9438765037,2025-10-01,"Oct-25e",59.6467759676967,56.9523725128123
"340",2025,"Oct-25","001","Alcona","X Data unavailable due to the 2025 lapse in appropriations.",3217,3476.5,259.5,7.5,4.7,58,60.9,9513.97316242766,2025-10-01,"Oct-25e",36.5409901904002,33.8134231101733
"341",2025,"Oct-25","003","Alger","X Data unavailable due to the 2025 lapse in appropriations.",3259.5,3484.5,225,6.5,4.7,58,60.9,7603.03264418721,2025-10-01,"Oct-25e",45.8303964098329,42.8710509679582
"342",2025,"Oct-25","005","Allegan","X Data unavailable due to the 2025 lapse in appropriations.",62228,64701,2473,3.8,4.7,58,60.9,99362.2332487227,2025-10-01,"Oct-25e",65.1162900475888,62.6274168418009
"343",2025,"Oct-25","007","Alpena","X Data unavailable due to the 2025 lapse in appropriations.",13098.5,13727,628.5,4.6,4.7,58,60.9,24260.3706866618,2025-10-01,"Oct-25e",56.5819878735282,53.9913432040074
"344",2025,"Oct-25","009","Antrim","X Data unavailable due to the 2025 lapse in appropriations.",10269,10794.5,525.5,4.9,4.7,58,60.9,21387.2132663122,2025-10-01,"Oct-25e",50.4717462045549,48.0146705984134
"345",2025,"Oct-25","011","Arenac","X Data unavailable due to the 2025 lapse in appropriations.",6253,6667.5,414.5,6.2,4.7,58,60.9,12719.1760960382,2025-10-01,"Oct-25e",52.4208482503581,49.1619893677524
"346",2025,"Oct-25","013","Baraga","X Data unavailable due to the 2025 lapse in appropriations.",3016.5,3193.5,177,5.55,4.7,58,60.9,6948.30186235797,2025-10-01,"Oct-25e",45.9608701991001,43.4134851904135
"347",2025,"Oct-25","015","Barry","X Data unavailable due to the 2025 lapse in appropriations.",29515.5,30830,1314.5,4.3,4.7,58,60.9,52775.2600873461,2025-10-01,"Oct-25e",58.4175235687604,55.926773172032
"348",2025,"Oct-25","017","Bay","X Data unavailable due to the 2025 lapse in appropriations.",47084,49578,2494,5,4.7,58,60.9,85640.3236521175,2025-10-01,"Oct-25e",57.8909535669114,54.9787740075125
"349",2025,"Oct-25","019","Benzie","X Data unavailable due to the 2025 lapse in appropriations.",8643.5,9046.5,403,4.45,4.7,58,60.9,16018.2807495241,2025-10-01,"Oct-25e",56.4760984119271,53.9602229175363
"350",2025,"Oct-25","029","Charlevoix","X Data unavailable due to the 2025 lapse in appropriations.",12765.5,13341.5,576,4.35,4.7,58,60.9,22355.024640043,2025-10-01,"Oct-25e",59.6800952574317,57.1034933110028
"351",2025,"Oct-25","031","Cheboygan","X Data unavailable due to the 2025 lapse in appropriations.",10552.5,11206.5,654,5.95,4.7,58,60.9,22836.7274639659,2025-10-01,"Oct-25e",49.0722675465772,46.2084596694111
"352",2025,"Oct-25","033","Chippewa","X Data unavailable due to the 2025 lapse in appropriations.",16639.5,17513,873.5,5,4.7,58,60.9,30564.8542856536,2025-10-01,"Oct-25e",57.2978357309565,54.4399781673757
"353",2025,"Oct-25","035","Clare","X Data unavailable due to the 2025 lapse in appropriations.",11413,12174,761,6.3,4.7,58,60.9,26343.125643028,2025-10-01,"Oct-25e",46.2131949145601,43.324395725306
"354",2025,"Oct-25","037","Clinton","X Data unavailable due to the 2025 lapse in appropriations.",41022.5,42583.5,1561,3.65,4.7,58,60.9,66020.3304860767,2025-10-01,"Oct-25e",64.5005859353894,62.1361627516412
"355",2025,"Oct-25","039","Crawford","X Data unavailable due to the 2025 lapse in appropriations.",5292,5617.5,325.5,5.8,4.7,58,60.9,11693.8280735992,2025-10-01,"Oct-25e",48.0381613672128,45.2546417365893
"356",2025,"Oct-25","041","Delta","X Data unavailable due to the 2025 lapse in appropriations.",15862.5,16696,833.5,5,4.7,58,60.9,30904.5165487844,2025-10-01,"Oct-25e",54.0244658855754,51.3274490961871
"357",2025,"Oct-25","043","Dickinson","X Data unavailable due to the 2025 lapse in appropriations.",11933.5,12440.5,507,4.1,4.7,58,60.9,21667.1957503534,2025-10-01,"Oct-25e",57.4162902451145,55.0763473847574
"358",2025,"Oct-25","045","Eaton","X Data unavailable due to the 2025 lapse in appropriations.",55360,57654,2294,4,4.7,58,60.9,90165.8493126685,2025-10-01,"Oct-25e",63.9421692797158,61.3979687675629
"359",2025,"Oct-25","047","Emmet","X Data unavailable due to the 2025 lapse in appropriations.",16810,17626,816,4.65,4.7,58,60.9,28934.3248212282,2025-10-01,"Oct-25e",60.9172673248915,58.0970874691607
"360",2025,"Oct-25","049","Genesee","X Data unavailable due to the 2025 lapse in appropriations.",177582,187983.5,10401.5,5.5,4.7,58,60.9,325352.035476268,2025-10-01,"Oct-25e",57.7784920647014,54.5814934706174
"361",2025,"Oct-25","051","Gladwin","X Data unavailable due to the 2025 lapse in appropriations.",9808.5,10401.5,593,5.7,4.7,58,60.9,21850.3301690509,2025-10-01,"Oct-25e",47.6033996718862,44.889481871047
"362",2025,"Oct-25","053","Gogebic","X Data unavailable due to the 2025 lapse in appropriations.",5418.5,5728,309.5,5.4,4.7,58,60.9,12241.0063011306,2025-10-01,"Oct-25e",46.7935385301693,44.265151628094
"363",2025,"Oct-25","055","Grand Traverse","X Data unavailable due to the 2025 lapse in appropriations.",51757.5,53623.5,1866,3.5,4.7,58,60.9,81253.675415323,2025-10-01,"Oct-25e",65.9951684965718,63.6986569966772
"364",2025,"Oct-25","057","Gratiot","X Data unavailable due to the 2025 lapse in appropriations.",16798,17607,809,4.6,4.7,58,60.9,34442.332633748,2025-10-01,"Oct-25e",51.1202309879208,48.7713773007947
"365",2025,"Oct-25","059","Hillsdale","X Data unavailable due to the 2025 lapse in appropriations.",20228,21155.5,927.5,4.4,4.7,58,60.9,37069.6633065243,2025-10-01,"Oct-25e",57.0695768803398,54.5675309558041
"366",2025,"Oct-25","061","Houghton","X Data unavailable due to the 2025 lapse in appropriations.",17260,18079.5,819.5,4.5,4.7,58,60.9,31823.8241276505,2025-10-01,"Oct-25e",56.8112113977258,54.2360966135538
"367",2025,"Oct-25","063","Huron","X Data unavailable due to the 2025 lapse in appropriations.",13512,14204.5,692.5,4.85,4.7,58,60.9,25706.6086111147,2025-10-01,"Oct-25e",55.2562191881602,52.5623593699476
"368",2025,"Oct-25","065","Ingham","X Data unavailable due to the 2025 lapse in appropriations.",147451.5,154131.5,6680,4.3,4.7,58,60.9,242661.803145303,2025-10-01,"Oct-25e",63.5170010286736,60.7641986043052
"369",2025,"Oct-25","067","Ionia","X Data unavailable due to the 2025 lapse in appropriations.",30615,31946,1331,4.15,4.7,58,60.9,54583.913228963,2025-10-01,"Oct-25e",58.5264011138157,56.0879537375404
"370",2025,"Oct-25","069","Iosco","X Data unavailable due to the 2025 lapse in appropriations.",9053.5,9672.5,619,6.4,4.7,58,60.9,21663.7433789241,2025-10-01,"Oct-25e",44.6483316886501,41.791023100873
"371",2025,"Oct-25","071","Iron","X Data unavailable due to the 2025 lapse in appropriations.",4020,4286.5,266.5,6.25,4.7,58,60.9,10029.1297042219,2025-10-01,"Oct-25e",42.7404981929345,40.0832387112089
"372",2025,"Oct-25","073","Isabella","X Data unavailable due to the 2025 lapse in appropriations.",29990,31514.5,1524.5,4.85,4.7,58,60.9,54984.1238734133,2025-10-01,"Oct-25e",57.3156354597083,54.543016942571
"373",2025,"Oct-25","075","Jackson","X Data unavailable due to the 2025 lapse in appropriations.",70093,73502,3409,4.65,4.7,58,60.9,131848.175534731,2025-10-01,"Oct-25e",55.7474532369532,53.1619036181023
"374",2025,"Oct-25","079","Kalkaska","X Data unavailable due to the 2025 lapse in appropriations.",8422,8835,413,4.65,4.7,58,60.9,15657.5539704809,2025-10-01,"Oct-25e",56.4264381055725,53.7887336417806
"375",2025,"Oct-25","081","Kent","X Data unavailable due to the 2025 lapse in appropriations.",347960.5,362044,14083.5,3.9,4.7,58,60.9,540746.017937381,2025-10-01,"Oct-25e",66.9526890611195,64.3482316018265
